Ticker,FiscalYear,model_type,sector_scope,Sector,MarketCap,m1,m2,m3,SP500MemberYear,SP500AsOfDate,y_actual,score,gap,Strategy,RebalanceDate,buy_date,sell_date,target_sell_date,buy_price,sell_price,position_return,price_status
FTNT,2018,ranknet,bio_it,Information Technology,2865621977.524191,0.1558344534080853,1.7047793719986146,1.2101428349374417,2018,2018-12-31,-0.7244807269865059,0.025525113872676697,0.7500058408591825,gap_top_30pct,2019-03-31,2019-03-31,2020-03-31,2020-03-31,16.79400062561035,20.233999252319336,0.2048349707372934,normal
APH,2018,ranknet,bio_it,Information Technology,7037839210.037993,0.2284059519720498,1.0826216158422308,1.1793682990437555,2018,2018-12-31,-0.7321323156097372,-0.04530291366808997,0.6868294019416472,gap_top_30pct,2019-03-31,2019-03-31,2020-03-31,2020-03-31,23.61000061035156,18.219999313354492,-0.22829314517822907,normal
BIIB,2018,ranknet,bio_it,Health Care,46498023322.41211,0.2077193410698752,1.125003535240945,1.197751450318254,2018,2018-12-31,-0.5530814522816161,-0.06709055719729165,0.48599089508432447,gap_top_30pct,2019-03-31,2019-03-31,2020-03-31,2020-03-31,236.3800048828125,316.3800048828125,0.3384381011399873,normal
GILD,2018,ranknet,bio_it,Health Care,82920944100.36452,0.1495820519115052,1.228973049784882,1.132076842067037,2018,2018-12-31,-0.5109213780408038,-0.1166494206177645,0.39427195742303933,gap_top_30pct,2019-03-31,2019-03-31,2020-03-31,2020-03-31,65.01000213623047,74.76000213623047,0.1499769216984268,normal
GLW,2018,ranknet,bio_it,Information Technology,26041790315.79787,0.061615307692154,1.178881291412362,1.2200027177605652,2018,2018-12-31,-0.6113788952722973,-0.2800118897202107,0.3313670055520866,gap_top_30pct,2019-03-31,2019-03-31,2020-03-31,2020-03-31,33.099998474121094,20.540000915527344,-0.3794561370875488,normal
VRSN,2019,ranknet,bio_it,Information Technology,20965670010.08551,-0.4905032855521848,0.9907510999524284,0.9696237845041372,2019,2019-12-31,-5.61065558969715,-1.6855750959124027,3.9250804937847477,gap_top_5pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,180.08999633789062,198.7599945068359,0.10367037896939069,normal
NVDA,2019,ranknet,bio_it,Information Technology,2742150057.7926636,0.268777632638653,1.2636344956571026,1.4437003834314417,2019,2019-12-31,-2.731551288662966,0.33684331813848645,3.0683946068014523,gap_top_5pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,6.590000152587891,13.34825038909912,1.0255311198827917,normal
VRSN,2019,ranknet,bio_it,Information Technology,20965670010.08551,-0.4905032855521848,0.9907510999524284,0.9696237845041372,2019,2019-12-31,-5.61065558969715,-1.6855750959124027,3.9250804937847477,gap_top_10pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,180.08999633789062,198.7599945068359,0.10367037896939069,normal
NVDA,2019,ranknet,bio_it,Information Technology,2742150057.7926636,0.268777632638653,1.2636344956571026,1.4437003834314417,2019,2019-12-31,-2.731551288662966,0.33684331813848645,3.0683946068014523,gap_top_10pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,6.590000152587891,13.34825038909912,1.0255311198827917,normal
ANET,2019,ranknet,bio_it,Information Technology,968179228.89038,0.2073068839877979,1.210059021072519,1.177846965155424,2019,2019-12-31,-2.4604009581233903,0.0389110073234582,2.4993119654468483,gap_top_10pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,12.659375190734863,18.868125915527344,0.49044685312246195,normal
LRCX,2019,ranknet,bio_it,Information Technology,3340302125.599594,0.2607281213586308,1.1034018242241106,1.0572803253128231,2019,2019-12-31,-1.9282555380231796,0.05864682118934619,1.986902359212526,gap_top_10pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,24.0,59.52399826049805,1.4801665941874185,normal
WDC,2019,ranknet,bio_it,Information Technology,13343666656.415462,-0.0436244414435541,3.788242532384609,0.9016513889860752,2019,2019-12-31,-1.2642183303423882,0.11534706273330389,1.3795653930756921,gap_top_10pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,31.458805084228516,50.453514099121094,0.6037962651167366,normal
VRSN,2019,ranknet,bio_it,Information Technology,20965670010.08551,-0.4905032855521848,0.9907510999524284,0.9696237845041372,2019,2019-12-31,-5.61065558969715,-1.6855750959124027,3.9250804937847477,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,180.08999633789062,198.7599945068359,0.10367037896939069,normal
NVDA,2019,ranknet,bio_it,Information Technology,2742150057.7926636,0.268777632638653,1.2636344956571026,1.4437003834314417,2019,2019-12-31,-2.731551288662966,0.33684331813848645,3.0683946068014523,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,6.590000152587891,13.34825038909912,1.0255311198827917,normal
ANET,2019,ranknet,bio_it,Information Technology,968179228.89038,0.2073068839877979,1.210059021072519,1.177846965155424,2019,2019-12-31,-2.4604009581233903,0.0389110073234582,2.4993119654468483,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,12.659375190734863,18.868125915527344,0.49044685312246195,normal
LRCX,2019,ranknet,bio_it,Information Technology,3340302125.599594,0.2607281213586308,1.1034018242241106,1.0572803253128231,2019,2019-12-31,-1.9282555380231796,0.05864682118934619,1.986902359212526,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,24.0,59.52399826049805,1.4801665941874185,normal
WDC,2019,ranknet,bio_it,Information Technology,13343666656.415462,-0.0436244414435541,3.788242532384609,0.9016513889860752,2019,2019-12-31,-1.2642183303423882,0.11534706273330389,1.3795653930756921,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,31.458805084228516,50.453514099121094,0.6037962651167366,normal
NOW,2019,ranknet,bio_it,Information Technology,10878577159.11865,0.1388882535872266,5.0,1.557623458772931,2019,2019-12-31,-0.12548503377769538,1.2465285202376624,1.3720135540153577,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,57.31600189208984,100.02200317382812,0.7450973527801514,normal
APH,2019,ranknet,bio_it,Information Technology,5431402839.410181,0.1957877580007566,1.0680897051149048,1.0883077623868975,2019,2019-12-31,-1.0881123711233789,-0.07874618395778728,1.0093661871655917,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,18.219999313354492,32.98500061035156,0.8103733179712551,normal
HPE,2019,ranknet,bio_it,Information Technology,18010458084.059666,0.0372815922184828,0.6147526957613819,1.0855046592751512,2019,2019-12-31,-1.4516257196284674,-0.5686176163664824,0.883008103261985,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,9.710000038146973,15.739999771118164,0.6210092388549504,normal
GILD,2019,ranknet,bio_it,Health Care,94469479101.97913,0.1251110432553534,2.2697639224441666,1.87210075277124,2019,2019-12-31,-0.24311692627891468,0.5592673460578785,0.8023842723367932,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,74.76000213623047,64.62999725341797,-0.1355003289640525,normal
FTNT,2019,ranknet,bio_it,Information Technology,3490662755.962078,0.1242149497699258,1.5376487606165763,1.233557875810538,2019,2019-12-31,-0.721810202044812,-0.014912218191736909,0.7068979838530751,gap_top_20pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,20.233999252319336,36.88399887084961,0.8228724045555036,normal
VRSN,2019,ranknet,bio_it,Information Technology,20965670010.08551,-0.4905032855521848,0.9907510999524284,0.9696237845041372,2019,2019-12-31,-5.61065558969715,-1.6855750959124027,3.9250804937847477,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,180.08999633789062,198.7599945068359,0.10367037896939069,normal
NVDA,2019,ranknet,bio_it,Information Technology,2742150057.7926636,0.268777632638653,1.2636344956571026,1.4437003834314417,2019,2019-12-31,-2.731551288662966,0.33684331813848645,3.0683946068014523,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,6.590000152587891,13.34825038909912,1.0255311198827917,normal
ANET,2019,ranknet,bio_it,Information Technology,968179228.89038,0.2073068839877979,1.210059021072519,1.177846965155424,2019,2019-12-31,-2.4604009581233903,0.0389110073234582,2.4993119654468483,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,12.659375190734863,18.868125915527344,0.49044685312246195,normal
LRCX,2019,ranknet,bio_it,Information Technology,3340302125.599594,0.2607281213586308,1.1034018242241106,1.0572803253128231,2019,2019-12-31,-1.9282555380231796,0.05864682118934619,1.986902359212526,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,24.0,59.52399826049805,1.4801665941874185,normal
WDC,2019,ranknet,bio_it,Information Technology,13343666656.415462,-0.0436244414435541,3.788242532384609,0.9016513889860752,2019,2019-12-31,-1.2642183303423882,0.11534706273330389,1.3795653930756921,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,31.458805084228516,50.453514099121094,0.6037962651167366,normal
NOW,2019,ranknet,bio_it,Information Technology,10878577159.11865,0.1388882535872266,5.0,1.557623458772931,2019,2019-12-31,-0.12548503377769538,1.2465285202376624,1.3720135540153577,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,57.31600189208984,100.02200317382812,0.7450973527801514,normal
APH,2019,ranknet,bio_it,Information Technology,5431402839.410181,0.1957877580007566,1.0680897051149048,1.0883077623868975,2019,2019-12-31,-1.0881123711233789,-0.07874618395778728,1.0093661871655917,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,18.219999313354492,32.98500061035156,0.8103733179712551,normal
HPE,2019,ranknet,bio_it,Information Technology,18010458084.059666,0.0372815922184828,0.6147526957613819,1.0855046592751512,2019,2019-12-31,-1.4516257196284674,-0.5686176163664824,0.883008103261985,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,9.710000038146973,15.739999771118164,0.6210092388549504,normal
GILD,2019,ranknet,bio_it,Health Care,94469479101.97913,0.1251110432553534,2.2697639224441666,1.87210075277124,2019,2019-12-31,-0.24311692627891468,0.5592673460578785,0.8023842723367932,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,74.76000213623047,64.62999725341797,-0.1355003289640525,normal
FTNT,2019,ranknet,bio_it,Information Technology,3490662755.962078,0.1242149497699258,1.5376487606165763,1.233557875810538,2019,2019-12-31,-0.721810202044812,-0.014912218191736909,0.7068979838530751,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,20.233999252319336,36.88399887084961,0.8228724045555036,normal
MCHP,2019,ranknet,bio_it,Information Technology,10314113758.75296,0.047900451239318,1.6773094416783818,1.5162410655226497,2019,2019-12-31,-0.6774970462922083,0.013554489920730106,0.6910515362129384,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,33.900001525878906,77.61000061035156,1.2893804459302132,normal
MU,2019,ranknet,bio_it,Information Technology,52595982742.581955,0.1485816330738804,1.1034716875544353,1.2147660092964483,2019,2019-12-31,-0.7920774140922385,-0.10314802122120757,0.6889293928710309,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,42.060001373291016,88.20999908447266,1.0972419449441069,normal
GLW,2019,ranknet,bio_it,Information Technology,15684925282.762558,0.0579484090509393,1.11528674024724,1.0570320704418774,2019,2019-12-31,-1.0601654945649857,-0.38649898458995247,0.6736665099750332,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,20.540000915527344,43.5099983215332,1.1183055687520222,normal
AAPL,2019,ranknet,bio_it,Information Technology,326191185032.61566,0.3888833563815133,1.1088459643188304,1.2252166250550742,2019,2019-12-31,-0.1744545042621395,0.43584071756386245,0.6102952218260019,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,63.5724983215332,122.1500015258789,0.9214283652669413,normal
IBM,2019,ranknet,bio_it,Information Technology,94217117267.6176,0.1652776923569324,1.031921022699286,1.0579148901029647,2019,2019-12-31,-0.5040138979563574,-0.17388146239689123,0.3301324355594662,gap_top_30pct,2020-03-31,2020-03-31,2021-03-31,2021-03-31,106.05162811279295,127.39962005615234,0.20129810662269487,normal
VRSN,2020,ranknet,bio_it,Information Technology,22478674323.113014,-0.7132566826427916,1.007178494089919,1.1266442936257866,2020,2020-12-31,-5.858245938149238,-2.9671547871090285,2.89109115104021,gap_top_5pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,198.7599945068359,222.4600067138672,0.11923934826943339,normal
NVDA,2020,ranknet,bio_it,Information Technology,4471884098.0529785,0.1439433521969274,1.406015448486066,1.3391448205650294,2020,2020-12-31,-2.721791202591538,0.013039526251806738,2.7348307288433444,gap_top_5pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,13.34825038909912,27.285999298095703,1.0441629803692387,normal
VRSN,2020,ranknet,bio_it,Information Technology,22478674323.113014,-0.7132566826427916,1.007178494089919,1.1266442936257866,2020,2020-12-31,-5.858245938149238,-2.9671547871090285,2.89109115104021,gap_top_10pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,198.7599945068359,222.4600067138672,0.11923934826943339,normal
NVDA,2020,ranknet,bio_it,Information Technology,4471884098.0529785,0.1439433521969274,1.406015448486066,1.3391448205650294,2020,2020-12-31,-2.721791202591538,0.013039526251806738,2.7348307288433444,gap_top_10pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,13.34825038909912,27.285999298095703,1.0441629803692387,normal
ANET,2020,ranknet,bio_it,Information Technology,1440233730.6942673,0.1345746288239127,1.2027729166632524,1.0831423042085953,2020,2020-12-31,-2.4390785500896666,-0.17729520930063852,2.261783340789028,gap_top_10pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,18.868125915527344,34.744998931884766,0.8414652884678759,normal
LRCX,2020,ranknet,bio_it,Information Technology,4831116728.2717705,0.246644840323736,1.084474585614706,1.033362482340928,2020,2020-12-31,-1.8895129990583344,0.13542191904039882,2.024934918098733,gap_top_10pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,59.52399826049805,53.76100158691406,-0.09681803712786685,normal
GEN,2020,ranknet,bio_it,Information Technology,12634666343.243244,1.1252031832617893,-1.5157905308656583,0.3852154000286246,2020,2020-12-31,0.043694555811641944,2.0418392330793194,1.9981446772676774,gap_top_10pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,21.260000228881836,26.520000457763672,0.24741299022829244,normal
VRSN,2020,ranknet,bio_it,Information Technology,22478674323.113014,-0.7132566826427916,1.007178494089919,1.1266442936257866,2020,2020-12-31,-5.858245938149238,-2.9671547871090285,2.89109115104021,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,198.7599945068359,222.4600067138672,0.11923934826943339,normal
NVDA,2020,ranknet,bio_it,Information Technology,4471884098.0529785,0.1439433521969274,1.406015448486066,1.3391448205650294,2020,2020-12-31,-2.721791202591538,0.013039526251806738,2.7348307288433444,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,13.34825038909912,27.285999298095703,1.0441629803692387,normal
ANET,2020,ranknet,bio_it,Information Technology,1440233730.6942673,0.1345746288239127,1.2027729166632524,1.0831423042085953,2020,2020-12-31,-2.4390785500896666,-0.17729520930063852,2.261783340789028,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,18.868125915527344,34.744998931884766,0.8414652884678759,normal
LRCX,2020,ranknet,bio_it,Information Technology,4831116728.2717705,0.246644840323736,1.084474585614706,1.033362482340928,2020,2020-12-31,-1.8895129990583344,0.13542191904039882,2.024934918098733,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,59.52399826049805,53.76100158691406,-0.09681803712786685,normal
GEN,2020,ranknet,bio_it,Information Technology,12634666343.243244,1.1252031832617893,-1.5157905308656583,0.3852154000286246,2020,2020-12-31,0.043694555811641944,2.0418392330793194,1.9981446772676774,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,21.260000228881836,26.520000457763672,0.24741299022829244,normal
AVGO,2020,ranknet,bio_it,Information Technology,19110229076.87561,0.0769452830394543,1.2722503736920778,1.1940603647710766,2020,2020-12-31,-1.9527019946476898,-0.3002773633570013,1.6524246312906885,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,46.36600112915039,62.96799850463867,0.35806403336885073,normal
WDC,2020,ranknet,bio_it,Information Technology,8627587237.517698,-0.0146539766103549,1.5741094245155192,0.9621332349141908,2020,2020-12-31,-1.9348600429110756,-0.6158383798908995,1.319021663020176,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,50.453514099121094,37.528343200683594,-0.25617979498999177,normal
CRM,2020,ranknet,bio_it,Information Technology,212124726745.60547,0.0762610602418848,5.0,1.938315658202745,2020,2020-12-31,0.12637158230680212,0.9828040142745198,0.8564324319677177,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,211.8699951171875,212.32000732421875,0.002124001592497038,normal
APH,2020,ranknet,bio_it,Information Technology,9881537995.182114,0.1752425596826655,1.06909672232042,1.0923750688825082,2020,2020-12-31,-0.8891426782089737,-0.07617609135909156,0.8129665868498822,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,32.98500061035156,37.67499923706055,0.14218579778461904,normal
NOW,2020,ranknet,bio_it,Information Technology,19614314822.387695,0.0197084641103597,4.992754161755643,1.5062197008963962,2020,2020-12-31,-0.07070618738570755,0.6169125011320742,0.6876186885177817,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,100.02200317382812,111.37799835205078,0.11353497048531502,normal
MCHP,2020,ranknet,bio_it,Information Technology,12917982330.056854,0.0704292276746244,1.5775883633254235,1.274429573727964,2020,2020-12-31,-0.786535528346362,-0.208096794282581,0.578438734063781,gap_top_20pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,77.61000061035156,75.13999938964844,-0.03182581112328553,normal
VRSN,2020,ranknet,bio_it,Information Technology,22478674323.113014,-0.7132566826427916,1.007178494089919,1.1266442936257866,2020,2020-12-31,-5.858245938149238,-2.9671547871090285,2.89109115104021,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,198.7599945068359,222.4600067138672,0.11923934826943339,normal
NVDA,2020,ranknet,bio_it,Information Technology,4471884098.0529785,0.1439433521969274,1.406015448486066,1.3391448205650294,2020,2020-12-31,-2.721791202591538,0.013039526251806738,2.7348307288433444,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,13.34825038909912,27.285999298095703,1.0441629803692387,normal
ANET,2020,ranknet,bio_it,Information Technology,1440233730.6942673,0.1345746288239127,1.2027729166632524,1.0831423042085953,2020,2020-12-31,-2.4390785500896666,-0.17729520930063852,2.261783340789028,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,18.868125915527344,34.744998931884766,0.8414652884678759,normal
LRCX,2020,ranknet,bio_it,Information Technology,4831116728.2717705,0.246644840323736,1.084474585614706,1.033362482340928,2020,2020-12-31,-1.8895129990583344,0.13542191904039882,2.024934918098733,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,59.52399826049805,53.76100158691406,-0.09681803712786685,normal
GEN,2020,ranknet,bio_it,Information Technology,12634666343.243244,1.1252031832617893,-1.5157905308656583,0.3852154000286246,2020,2020-12-31,0.043694555811641944,2.0418392330793194,1.9981446772676774,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,21.260000228881836,26.520000457763672,0.24741299022829244,normal
AVGO,2020,ranknet,bio_it,Information Technology,19110229076.87561,0.0769452830394543,1.2722503736920778,1.1940603647710766,2020,2020-12-31,-1.9527019946476898,-0.3002773633570013,1.6524246312906885,gap_top_30pct,2021-03-31,2021-03-31,2022-03-31,2022-03-31,46.36600112915039,62.96799850463867,0.35806403336885073,normal
