Strategy,status,n_obs,alpha_monthly,alpha_annualized,alpha_tstat,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,mean_monthly_return,mean_monthly_excess_return,r_squared
gap_top_10pct,ok,108,0.017626133990769306,0.233272423166484,3.22045112228227,1.2542122599284895,-0.06947975449952856,-0.22427701979069317,0.022359773857281155,-0.11141081762463326,0.03226174184589833,0.03027563073478721,0.5575867578172204
gap_top_20pct,ok,108,0.010212716368558786,0.12967618230622602,2.644175819822013,1.186822603016863,0.05491867883790267,-0.09177468630858145,0.010286914103206379,-0.1303084725324835,0.023804218157212252,0.02181810704610114,0.6973731198640896
gap_top_30pct,ok,108,0.008097749413147821,0.10161982284024984,2.664344245119819,1.127108313740194,0.11074393054410338,-0.07554735651949568,-0.02040767236682231,-0.07293999482633651,0.020861555401993637,0.018875444290882528,0.7715873972002243
gap_top_5pct,ok,108,0.015166068120705077,0.19796772221347503,2.6020077471295173,1.2337280461920548,0.05953169263896803,-0.23590630227872197,0.34757426866484187,-0.5258741722458059,0.03046122967848541,0.0284751185673743,0.5625431097398423
