Strategy,years,mean_return,cumulative_return,cagr,mdd,sharpe,avg_selected,avg_priced,total_delisted_zero,total_price_missing
gap_top_10pct,7,0.17817613368165092,1.624651306332468,0.14780304736260774,-0.07222288341681299,0.5829153607409806,34.42857142857143,34.42857142857143,0,0
gap_top_20pct,7,0.19603754894525707,1.7183075323560746,0.15356655317963952,-0.04649808763364911,0.5237628673192605,69.28571428571429,69.28571428571429,0,0
gap_top_30pct,7,0.17362613179103945,1.452275910088395,0.13671806429994016,-0.045816040969795926,0.5100203670829173,103.85714285714286,103.85714285714286,0,0
gap_top_5pct,7,0.16628149096078038,1.5924672868767091,0.1457817429233903,-0.054794575832706464,0.6640835519910968,16.857142857142858,16.857142857142858,0,0
