MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy
2023-02-28,-0.039519540493721306,0.8980373274387009,35,35,0,0,2021,2022-03-31,gap_top_10pct
2023-03-31,0.033116428722742786,0.9277771165831871,35,35,0,0,2021,2022-03-31,gap_top_10pct
2022-04-30,-0.06954320045424356,0.9304567995457557,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-05-31,0.01227265806532496,0.9418759776911373,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-06-30,-0.09812172020458643,0.8494574865407062,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-07-31,0.08372765431832208,0.9205805693318972,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-08-31,-0.04837199922019764,0.8760502467500456,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-09-30,-0.0933266126063591,0.7942914447478988,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-10-31,0.11086749477873958,0.882352547351284,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-11-30,0.07258280914045367,0.9463961738902754,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-12-31,-0.04301791812255462,0.9056841807703646,71,71,0,0,2021,2022-03-31,gap_top_20pct
2023-01-31,0.07574590108008805,0.9742860451367973,71,71,0,0,2021,2022-03-31,gap_top_20pct
2023-02-28,-0.03952455587269876,0.9357778219097972,71,71,0,0,2021,2022-03-31,gap_top_20pct
2023-03-31,0.018940489976970287,0.9535019123663508,71,71,0,0,2021,2022-03-31,gap_top_20pct
2022-04-30,-0.062277816299863065,0.9377221837001368,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-05-31,0.01722623575242932,0.9538756071068383,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-06-30,-0.09633292393419035,0.8619859808047355,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-07-31,0.07772009778750211,0.9289796155243355,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-08-31,-0.047791624263139654,0.8845821707910805,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-09-30,-0.08959509230190377,0.8053279495504352,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-10-31,0.11546850639339401,0.8983179650418786,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-11-30,0.06826059389788841,0.9596376828447797,106,106,0,0,2021,2022-03-31,gap_top_30pct
2022-12-31,-0.0454685226119248,0.9160043751630967,106,106,0,0,2021,2022-03-31,gap_top_30pct
2023-01-31,0.06763425431666481,0.9779576480280553,106,106,0,0,2021,2022-03-31,gap_top_30pct
2023-02-28,-0.037555992791205806,0.9412294776486091,106,106,0,0,2021,2022-03-31,gap_top_30pct
2023-03-31,0.013763361315413114,0.9541839590302044,106,106,0,0,2021,2022-03-31,gap_top_30pct
2023-04-30,0.0178385204987328,1.017838520498733,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-05-31,-0.03510460046844088,0.982107705895236,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-06-30,0.06992504664825794,1.050781633043574,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-07-31,0.024864136046937935,1.076908410523193,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-08-31,-0.028265483510335865,1.0464690736034077,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-09-30,-0.062251042442744264,0.9813252828875026,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-10-31,-0.041218599835130654,0.9408764287440663,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-11-30,0.11890903911232842,1.0527551408094624,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-12-31,0.051226422932111326,1.1066840208965223,18,18,0,0,2022,2023-03-31,gap_top_5pct
2024-01-31,0.013940299186606664,1.1221115272528566,18,18,0,0,2022,2023-03-31,gap_top_5pct
2024-02-29,0.046265038245212775,1.1740260599766041,18,18,0,0,2022,2023-03-31,gap_top_5pct
2024-03-31,0.03709293870497676,1.2175741366573616,18,18,0,0,2022,2023-03-31,gap_top_5pct
2023-04-30,0.0056918712475346744,1.0056918712475338,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-05-31,-0.01488184082782018,0.9907253248977954,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-06-30,0.07830526642538693,1.0683043354182953,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-07-31,0.03386382219060047,1.104481203478348,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-08-31,-0.020521471888317433,1.081815623509992,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-09-30,-0.05547107261405948,1.0218061505032452,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-10-31,-0.04961713998048867,0.9711070517008014,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-11-30,0.10333624619597592,1.0714576090780037,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-12-31,0.08459678071740995,1.162099473481176,37,37,0,0,2022,2023-03-31,gap_top_10pct
2024-01-31,0.00509384955475789,1.1680190333667526,37,37,0,0,2022,2023-03-31,gap_top_10pct
2024-02-29,0.05145099598574965,1.2281147759637847,37,37,0,0,2022,2023-03-31,gap_top_10pct
2024-03-31,0.0611199129190092,1.3031770441252397,37,37,0,0,2022,2023-03-31,gap_top_10pct
2023-04-30,0.0038889333741620735,1.0038889333741605,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-05-31,-0.03358382342284283,0.9701745046995767,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-06-30,0.08129763941443757,1.0490474017517235,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-07-31,0.034103933814322085,1.0848240449091509,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-08-31,-0.02278103337404258,1.0601106321371117,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-09-30,-0.05146932681654548,1.005547451549952,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-10-31,-0.039797164558980413,0.9655295141487552,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-11-30,0.07720066357124677,1.0400690333386626,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-12-31,0.07358111591038718,1.1165984734355592,74,74,0,0,2022,2023-03-31,gap_top_20pct
2024-01-31,0.0040469980032911135,1.1211173452280307,74,74,0,0,2022,2023-03-31,gap_top_20pct
2024-02-29,0.05163297957918145,1.1790039742200558,74,74,0,0,2022,2023-03-31,gap_top_20pct
2024-03-31,0.055853341498829145,1.2448552858206452,74,74,0,0,2022,2023-03-31,gap_top_20pct
2023-04-30,-0.00101788708989492,0.9989821129101064,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-05-31,-0.0405262568002519,0.9584971072634532,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-06-30,0.07849077484487554,1.0337302878991335,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-07-31,0.03691181215716077,1.071887146107234,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-08-31,-0.02161327678909486,1.0487201525317453,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-09-30,-0.04703077341825168,0.9993980326588705,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-10-31,-0.03998492642904994,0.9594371758496684,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-11-30,0.07667657212306445,1.0330035296612547,111,111,0,0,2022,2023-03-31,gap_top_30pct
2023-12-31,0.07206526971186267,1.1074472076395991,111,111,0,0,2022,2023-03-31,gap_top_30pct
2024-01-31,0.0036779910797861692,1.1115203885906317,111,111,0,0,2022,2023-03-31,gap_top_30pct
2024-02-29,0.04837437942052958,1.1652894976019694,111,111,0,0,2022,2023-03-31,gap_top_30pct
2024-03-31,0.052058638479179464,1.225952882281215,111,111,0,0,2022,2023-03-31,gap_top_30pct
2024-04-30,-0.045139003380119225,0.954860996619881,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-05-31,0.018174786968440326,0.9722153918179199,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-06-30,0.0018034988698762966,0.9739687811783398,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-07-31,0.00785313070886473,0.981617485323287,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-08-31,0.03310071296208439,1.0141097239435362,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-09-30,0.020346936341448574,1.0347437499398593,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-10-31,-0.010852037285357996,1.0235146721847208,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-11-30,0.044498356874828726,1.0690593933342198,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-12-31,-0.037166513287040015,1.0293261831872287,18,18,0,0,2023,2024-03-31,gap_top_5pct
2025-01-31,0.025197232901303934,1.0552623547564075,18,18,0,0,2023,2024-03-31,gap_top_5pct
2025-02-28,0.02642557072629992,1.0831482647468247,18,18,0,0,2023,2024-03-31,gap_top_5pct
2025-03-31,-0.031860595160376315,1.048638516385062,18,18,0,0,2023,2024-03-31,gap_top_5pct
2024-04-30,-0.04868195034158618,0.9513180496584129,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-05-31,0.019372406434429612,0.9697473695648047,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-06-30,0.010607316108828702,0.9800337864594836,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-07-31,0.019339114216379905,0.9989867717917349,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-08-31,0.02061930532791245,1.0195851850578543,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-09-30,0.015672614985949407,1.035564751108644,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-10-31,-0.011169898404661316,1.0239975980473122,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-11-30,0.05732052489850137,1.0826936778621887,37,37,0,0,2023,2024-03-31,gap_top_10pct
2024-12-31,-0.030920164549887108,1.0492166111855674,37,37,0,0,2023,2024-03-31,gap_top_10pct
2025-01-31,0.028484065185314655,1.079102565532092,37,37,0,0,2023,2024-03-31,gap_top_10pct
