Strategy,status,n_obs,alpha_monthly,alpha_annualized,alpha_tstat,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,mean_monthly_return,mean_monthly_excess_return,r_squared
gap_top_10pct,ok,84,-0.00018101478502609273,-0.0021700161453861444,-0.09229827092065003,1.035931882917526,0.19791561568917518,0.10510634410679809,0.23682795227306735,0.13311985120592632,0.01315052790509161,0.010960051714615417,0.912567926007895
gap_top_20pct,ok,84,0.0004799714436841042,0.0057748862671227474,0.2636393990381622,1.016467859385636,0.3141743009377437,0.19841597688704585,0.2723698841816868,0.10353484114545218,0.01364104409415356,0.011450567903677369,0.9281524243177127
gap_top_30pct,ok,84,-0.0006962321931220599,-0.008322867657716726,-0.45001937032730804,0.9986688760570172,0.2897367430981908,0.2344572615992908,0.25895599478266046,0.07839576578004483,0.012332021956938858,0.010141545766462668,0.9455700049618716
gap_top_5pct,ok,84,-0.0003904362207637109,-0.004675186662484676,-0.16055454070910516,1.0058285158644822,0.07587227849213672,-0.03082705403592534,0.30674266457695953,0.10204963802187003,0.01290000036438659,0.010709524173910398,0.8570951756073824
