Ticker,FiscalYear,model_type,sector_scope,Sector,MarketCap,m1,m2,m3,SP500MemberYear,SP500AsOfDate,y_actual,score,gap,Strategy,RebalanceDate,buy_date,sell_date,target_sell_date,buy_price,sell_price,position_return,price_status
INTC,2022,mse,bio_it,Information Technology,135155782424.92676,0.0523624512626056,2.6576187871937313,1.205580584038891,2022,2022-12-31,-1.361185025219082,-0.24115970785752072,1.1200253173615613,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,32.66999816894531,44.16999816894531,0.3520049171882538,normal
STX,2022,mse,bio_it,Information Technology,10366794026.026451,0.4613264529450901,0.9733505050770912,1.0225501498731842,2022,2022-12-31,-0.17206811995921312,0.9127848422281954,1.0848529621874086,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,66.12000274658203,93.0500030517578,0.4072897638614794,normal
HPE,2022,mse,bio_it,Information Technology,20675704730.88649,0.0284663918182305,1.0382253018605472,1.0499635356978076,2022,2022-12-31,-1.6253657777837434,-0.6154820891114087,1.0098836886723346,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,15.93000030517578,17.729999542236328,0.11299430022457146,normal
KLAC,2022,mse,bio_it,Information Technology,42914077423.28125,0.7083667459624088,1.119002908517219,1.221842329223931,2022,2022-12-31,0.9770401419935013,1.8624657500778488,0.8854256080843474,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,399.1700134277344,698.5700073242188,0.7500563264396805,normal
MRNA,2022,mse,bio_it,Health Care,59334035553.928925,0.3305171622965762,1.2529191739305945,2.0260211552707528,2022,2022-12-31,-0.12811701786864393,0.7178871273617018,0.8460041452303457,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,153.5800018310547,106.55999755859376,-0.30615968037417507,normal
ANET,2022,mse,bio_it,Information Technology,12857882336.312223,0.1992068206832645,1.193889248538222,1.3460516637078077,2022,2022-12-31,-0.5982270108229888,0.08549398597888033,0.6837209968018692,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,41.96500015258789,72.49500274658203,0.7275110802569942,normal
NOW,2022,mse,bio_it,Information Technology,18867632049.560547,0.0310481031656135,4.441003559755464,1.4253163842797456,2022,2022-12-31,-0.6476971481259451,0.01209333073744212,0.6597904788633873,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,92.94400024414062,152.47999572753906,0.6405577049299824,normal
HPQ,2022,mse,bio_it,Information Technology,28619727895.985783,0.4088459540374265,0.87997096716621,0.964326427626879,2022,2022-12-31,0.05873401502489095,0.6976454843397799,0.638911469314889,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,29.350000381469727,30.219999313354492,0.029642211944707286,normal
QCOM,2022,mse,bio_it,Information Technology,123242742736.8164,0.3176048776639633,1.138190368008297,1.2386959495402383,2022,2022-12-31,-0.12966293196056555,0.47486897618389795,0.6045319081444636,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,127.58000183105467,169.3000030517578,0.32701050808848575,normal
AAPL,2022,mse,bio_it,Information Technology,2066941655225.464,0.7667148302594936,1.0942853401570494,1.2691146607254564,2022,2022-12-31,1.5281291973071436,2.077554456820319,0.5494252595131754,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,164.89999389648438,171.47999572753906,0.03990298407885495,normal
SWKS,2022,mse,bio_it,Information Technology,14595477322.424498,0.1763668949460053,1.1325240030809458,1.2331988611438451,2022,2022-12-31,-0.5344376907333869,-0.03127586378508669,0.5031618269483001,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,117.9800033569336,108.31999969482422,-0.0818783131653612,normal
ROP,2022,mse,bio_it,Information Technology,46820349119.132996,0.2362174590768077,1.1387654461342802,1.037759052213148,2022,2022-12-31,-0.34750380821593296,0.13885271277022748,0.48635652098616045,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,440.69000244140625,560.8400268554688,0.27264068562580457,normal
CRM,2022,mse,bio_it,Information Technology,174180602416.9922,0.0190374031601111,5.0,1.2340389526476108,2022,2022-12-31,-0.40553152876551,0.013319464722944513,0.41885099348845456,gap_top_30pct,2023-03-31,2023-03-31,2024-03-31,2024-03-31,199.77999877929688,301.17999267578125,0.5075582866956772,normal
FICO,2023,mse,bio_it,Information Technology,28766827724.91333,3.860950964077862,1.038039852137106,1.0148665240904426,2023,2023-12-31,3.406104784597559,13.76516255455849,10.35905776996093,gap_top_5pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,1249.6099853515625,1844.1600341796875,0.4757884906472283,normal
VRSN,2023,mse,bio_it,Information Technology,19121558445.739742,-0.6723550234019522,1.047461069756659,1.2859140221297811,2023,2023-12-31,-5.804235587378624,-3.3597669360041738,2.4444686513744505,gap_top_5pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,189.5099945068359,253.8699951171875,0.3396126984111649,normal
LRCX,2023,mse,bio_it,Information Technology,8305435636.896893,0.3363273912710145,1.0750697831506193,1.0945747736453129,2023,2023-12-31,-1.6783289819281648,0.4734866741889152,2.15181565611708,gap_top_5pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,97.15699768066406,72.69999694824219,-0.25172660041232675,normal
FICO,2023,mse,bio_it,Information Technology,28766827724.91333,3.860950964077862,1.038039852137106,1.0148665240904426,2023,2023-12-31,3.406104784597559,13.76516255455849,10.35905776996093,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,1249.6099853515625,1844.1600341796875,0.4757884906472283,normal
VRSN,2023,mse,bio_it,Information Technology,19121558445.739742,-0.6723550234019522,1.047461069756659,1.2859140221297811,2023,2023-12-31,-5.804235587378624,-3.3597669360041738,2.4444686513744505,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,189.5099945068359,253.8699951171875,0.3396126984111649,normal
LRCX,2023,mse,bio_it,Information Technology,8305435636.896893,0.3363273912710145,1.0750697831506193,1.0945747736453129,2023,2023-12-31,-1.6783289819281648,0.4734866741889152,2.15181565611708,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,97.15699768066406,72.69999694824219,-0.25172660041232675,normal
AVGO,2023,mse,bio_it,Information Technology,55240587142.0,0.3516800550878056,1.0398532829221323,1.082092581927358,2023,2023-12-31,-0.8772982811996002,0.5258394432539027,1.403137724453503,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,132.54100036621094,167.42999267578125,0.2632316959519845,normal
HPE,2023,mse,bio_it,Information Technology,19876999950.408936,0.062888539669282,1.1865618787251389,1.1158196134574088,2023,2023-12-31,-1.6814631511280083,-0.537600147101935,1.1438630040260733,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,17.729999542236328,15.43000030517578,-0.12972359257999422,normal
INTC,2023,mse,bio_it,Information Technology,186750752258.3008,0.010695603430685,5.0,0.9644087380884412,2023,2023-12-31,-1.0313497033374626,0.057938829083510446,1.089288532420973,gap_top_10pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,44.16999816894531,22.709999084472656,-0.4858501239323252,normal
FICO,2023,mse,bio_it,Information Technology,28766827724.91333,3.860950964077862,1.038039852137106,1.0148665240904426,2023,2023-12-31,3.406104784597559,13.76516255455849,10.35905776996093,gap_top_20pct,2024-03-31,2024-03-31,2025-03-31,2025-03-31,1249.6099853515625,1844.1600341796875,0.4757884906472283,normal
