FiscalYear,model_type,sector_scope,train_start,train_end,n_train,n_test,rank_ic,w1,w2,w3,bias,ranknet_loss,n_ranknet_pairs
2018,mse,bio_it,2013,2017,203,49,0.11551020408163264,0.5527589834244783,0.08327724643252123,0.040499456888555864,-0.21604328458702177,,0
2019,mse,bio_it,2014,2018,211,52,0.2872083840913774,0.5552296256630125,0.16062088249071446,0.03863529739822671,-0.18368782468997158,,0
2020,mse,bio_it,2015,2019,228,56,0.49672755864324675,0.5503636820447465,0.1741144589509041,0.04574363970778126,-0.16049459365906737,,0
2021,mse,bio_it,2016,2020,243,62,0.6189468912895673,0.60763259888632,0.20083466632205596,0.057349455377042974,-0.14219009725596823,,0
2022,mse,bio_it,2017,2021,264,64,0.4748222850847383,0.6239443353125279,0.1522976396573281,0.050325439633608034,-0.119321162684564,,0
2023,mse,bio_it,2018,2022,283,67,0.5003591667331792,0.6823958913113296,0.1710479783056304,-0.028234291692556784,-0.11474448709427196,,0
2024,mse,bio_it,2019,2023,301,73,0.5677107839147028,0.6085715866269314,0.06932415516243304,0.003658093753926508,-0.05488477515915242,,0
2025,mse,bio_it,2020,2024,322,74,0.7328303060571584,0.6825743574253289,0.08466100530989466,0.019641010215166947,-0.04627379562147226,,0
