Strategy,years,mean_return,cumulative_return,cagr,mdd,sharpe,avg_selected,avg_priced,total_delisted_zero,total_price_missing
gap_top_10pct,9,0.19670431694235369,3.163180488577397,0.17172319356974186,-0.12354306112352402,0.7271103688571385,33.111111111111114,33.111111111111114,0,0
gap_top_20pct,9,0.17847019674152176,2.3802504215748272,0.144911973610645,-0.18752814976012902,0.5431916582033605,66.55555555555556,66.55555555555556,0,0
gap_top_30pct,9,0.15054506361082431,1.7897146480718424,0.12074456779335363,-0.2053020910054422,0.4997704132061886,99.88888888888889,99.88888888888889,1,0
gap_top_5pct,9,0.17133810934023752,2.6642784557416057,0.1552218256901765,-0.06949503422783306,0.7886202898255853,16.22222222222222,16.22222222222222,0,0
