Strategy,years,mean_return,cumulative_return,cagr,mdd,sharpe,avg_selected,avg_priced,total_delisted_zero,total_price_missing
gap_top_10pct,9,0.17564051907536157,2.5768991576108933,0.1521280336777293,-0.11600612294001517,0.6625949166739707,33.111111111111114,33.111111111111114,0,0
gap_top_20pct,9,0.1649148893185628,2.023574202227521,0.13081401204644916,-0.1965646699768601,0.49885429668046616,66.55555555555556,66.55555555555556,1,0
gap_top_30pct,9,0.14801586597063837,1.740501171283944,0.11853036089768776,-0.21159410365400189,0.49501365325330615,99.88888888888889,99.88888888888889,1,0
gap_top_5pct,9,0.18106049357102724,2.9370680293722047,0.16447541614121497,-0.06949503422783304,0.8252022762056364,16.22222222222222,16.22222222222222,0,0
