MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy
2021-08-31,0.01160053546204165,1.1193608942960376,33,33,0,0,2020,2021-03-31,gap_top_10pct
2021-09-30,-0.03768013899912992,1.0771832202087726,33,33,0,0,2020,2021-03-31,gap_top_10pct
2021-10-31,0.03467172928794615,1.114531025213369,33,33,0,0,2020,2021-03-31,gap_top_10pct
2021-11-30,0.0044005387062560075,1.1194355621291436,33,33,0,0,2020,2021-03-31,gap_top_10pct
2021-12-31,0.07239777823198201,1.2004802097011635,33,33,0,0,2020,2021-03-31,gap_top_10pct
2022-01-31,-0.07411720514574238,1.1115039717253385,33,33,0,0,2020,2021-03-31,gap_top_10pct
2022-02-28,0.0011600073627862084,1.112793324516306,33,33,0,0,2020,2021-03-31,gap_top_10pct
2022-03-31,0.024806607364406208,1.1403979515953142,33,33,0,0,2020,2021-03-31,gap_top_10pct
2021-04-30,0.045473251567496265,1.0454732515674954,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-05-31,0.027441979199269495,1.0741631067904032,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-06-30,-0.0072341871147758585,1.0663924098840925,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-07-31,0.011067295513045527,1.0781944898171485,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-08-31,0.00596344714705177,1.0846242456714155,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-09-30,-0.02769483143569429,1.0545857600164785,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-10-31,0.044571774913882534,1.1015905191393187,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-11-30,2.6610446290931122e-06,1.1015934505208531,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-12-31,0.07336178204975297,1.1824083091453992,66,66,0,0,2020,2021-03-31,gap_top_20pct
2022-01-31,-0.06415561014934612,1.1065501826265194,66,66,0,0,2020,2021-03-31,gap_top_20pct
2022-02-28,-0.0008785564726659922,1.1055780158012432,66,66,0,0,2020,2021-03-31,gap_top_20pct
2022-03-31,0.02317531330531364,1.131200132700904,66,66,0,0,2020,2021-03-31,gap_top_20pct
2021-04-30,0.04271134875253124,1.0427113487525292,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-05-31,0.02521943393433035,1.0690079387249702,99,99,0,0,2020,2021-03-31,gap_top_30pct
2021-06-30,-0.008800668946969514,1.0595999537545695,99,99,0,0,2020,2021-03-31,gap_top_30pct
