MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2017-07-31,0.03699981144874687,1.065877526503171,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.018799999999999997,-0.016399999999999998,-0.0023,-0.0075,-0.0015,0.0007000000000000001,0.03629981144874687
2017-08-31,-0.007311394489099232,1.058084475429841,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.0018,-0.0183,-0.0213,0.002,-0.023799999999999998,0.0009,-0.008211394489099232
2017-09-30,0.02575490459772123,1.0853353401508665,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.024900000000000002,0.047599999999999996,0.0315,-0.0154,0.0163,0.0009,0.024854904597721227
2017-10-31,0.028637784664084398,1.1164169399104278,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.0225,-0.0191,0.0013,0.0092,-0.031400000000000004,0.0009,0.027737784664084397
2017-11-30,0.060905210400330256,1.1844125485301653,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.031200000000000002,-0.0038,-0.0009,0.0319,-0.001,0.0008,0.060105210400330254
2017-12-31,0.002318039163490937,1.1871580632033885,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,0.001418039163490937
2018-01-31,0.05586354613913658,1.253476922441599,28,28,0,0,2016,2017-03-31,gap_top_10pct,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,0.05476354613913658
2018-02-28,-0.03830476435176844,1.2054627843070935,28,28,0,0,2016,2017-03-31,gap_top_10pct,-0.0364,0.0034000000000000002,-0.011000000000000001,0.0053,-0.0236,0.0011,-0.039404764351768436
2018-03-31,0.009063377373472736,1.216388348430946,28,28,0,0,2016,2017-03-31,gap_top_10pct,-0.0235,0.0361,-0.0021,-0.0040999999999999995,0.0008,0.0012,0.007863377373472737
2017-04-30,0.007731430330578881,1.00773143033058,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0108,0.0040999999999999995,-0.020499999999999997,0.0179,-0.016,0.0005,0.007231430330578881
2017-05-31,0.0039597035535561265,1.0117217480562901,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.010700000000000001,-0.029900000000000003,-0.0382,0.009899999999999999,-0.0166,0.0006,0.0033597035535561266
2017-06-30,0.00758115007327298,1.019391762460699,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0078000000000000005,0.0252,0.015,-0.0226,0.0004,0.0006,0.00698115007327298
2017-07-31,0.02113864600764015,1.04094032407046,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.018799999999999997,-0.016399999999999998,-0.0023,-0.0075,-0.0015,0.0007000000000000001,0.02043864600764015
2017-08-31,-0.014634323917445569,1.025706866189282,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0018,-0.0183,-0.0213,0.002,-0.023799999999999998,0.0009,-0.015534323917445568
2017-09-30,0.02768620069798411,1.0541047923438989,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.024900000000000002,0.047599999999999996,0.0315,-0.0154,0.0163,0.0009,0.026786200697984108
2017-10-31,0.018836825719909855,1.0739607806078026,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0225,-0.0191,0.0013,0.0092,-0.031400000000000004,0.0009,0.017936825719909854
2017-11-30,0.03971030159942002,1.116608087111687,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.031200000000000002,-0.0038,-0.0009,0.0319,-0.001,0.0008,0.038910301599420015
2017-12-31,0.006877254539590316,1.124287285147719,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,0.005977254539590316
2018-01-31,0.052954197852028484,1.1838230164879513,56,56,0,0,2016,2017-03-31,gap_top_20pct,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,0.05185419785202849
2018-02-28,-0.04820922637364433,1.1267518246997532,56,56,0,0,2016,2017-03-31,gap_top_20pct,-0.0364,0.0034000000000000002,-0.011000000000000001,0.0053,-0.0236,0.0011,-0.04930922637364433
2018-03-31,-0.0009267131545882545,1.1257076489618476,56,56,0,0,2016,2017-03-31,gap_top_20pct,-0.0235,0.0361,-0.0021,-0.0040999999999999995,0.0008,0.0012,-0.0021267131545882542
2017-04-30,0.007687766619607572,1.007687766619606,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0108,0.0040999999999999995,-0.020499999999999997,0.0179,-0.016,0.0005,0.007187766619607572
2017-05-31,0.004761438977006316,1.012485810428241,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.010700000000000001,-0.029900000000000003,-0.0382,0.009899999999999999,-0.0166,0.0006,0.004161438977006316
2017-06-30,0.006380639177158365,1.0189461170565763,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0078000000000000005,0.0252,0.015,-0.0226,0.0004,0.0006,0.005780639177158365
2017-07-31,0.019249951087067618,1.038560779970273,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.018799999999999997,-0.016399999999999998,-0.0023,-0.0075,-0.0015,0.0007000000000000001,0.01854995108706762
2017-08-31,-0.010575870894556472,1.0275770952451575,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0018,-0.0183,-0.0213,0.002,-0.023799999999999998,0.0009,-0.011475870894556471
2017-09-30,0.029449973250467387,1.0578392132129204,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.024900000000000002,0.047599999999999996,0.0315,-0.0154,0.0163,0.0009,0.028549973250467386
2017-10-31,0.019453387569969394,1.078417769414263,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0225,-0.0191,0.0013,0.0092,-0.031400000000000004,0.0009,0.018553387569969392
2017-11-30,0.03913434110394376,1.120620938255075,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.031200000000000002,-0.0038,-0.0009,0.0319,-0.001,0.0008,0.03833434110394376
2017-12-31,0.01203456846287132,1.1341071276574328,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,0.01113456846287132
2018-01-31,0.05663282290086502,1.1983348157686649,84,84,0,0,2016,2017-03-31,gap_top_30pct,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,0.055532822900865024
2018-02-28,-0.044644533200437264,1.1448357173008408,84,84,0,0,2016,2017-03-31,gap_top_30pct,-0.0364,0.0034000000000000002,-0.011000000000000001,0.0053,-0.0236,0.0011,-0.04574453320043726
2018-03-31,-0.005758942631807318,1.1382426740820613,84,84,0,0,2016,2017-03-31,gap_top_30pct,-0.0235,0.0361,-0.0021,-0.0040999999999999995,0.0008,0.0012,-0.0069589426318073175
2018-04-30,0.0031390335302492467,1.0031390335302488,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,0.0017390335302492465
2018-05-31,0.03039972748686437,1.0336341867810048,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.02899972748686437
2018-06-30,-0.0007388557268986906,1.0328704802425834,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.002138855726898691
2018-07-31,0.06295598893411092,1.0978958627671054,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.06135598893411092
2018-08-31,0.031030464534611335,1.1319640813993965,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.029430464534611334
2018-09-30,0.004972786950169894,1.1375930976114406,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,0.003472786950169894
2018-10-31,-0.05789689194007408,1.0717299929672568,14,14,0,0,2017,2018-03-31,gap_top_5pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.05979689194007408
2018-11-30,0.02733838719583348,1.1010293624843837,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,0.02553838719583348
2018-12-31,-0.07869723914816884,1.0143813914357942,14,14,0,0,2017,2018-03-31,gap_top_5pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.08059723914816884
2019-01-31,0.10525674876200641,1.1211518787030061,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.10315674876200641
2019-02-28,0.04529820976722698,1.1719380516854156,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.04349820976722698
2019-03-31,0.0492836966054222,1.2296954910650293,14,14,0,0,2017,2018-03-31,gap_top_5pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.0473836966054222
2018-04-30,0.0030705884346367007,1.0030705884346363,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,0.0016705884346367005
2018-05-31,0.02150577006322707,1.0246423938666973,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.02010577006322707
2018-06-30,0.009200690783109922,1.0340698116959304,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,0.007800690783109921
2018-07-31,0.04175507723771288,1.077247476552481,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.04015507723771288
2018-08-31,0.03524090772384181,1.1152106554694086,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.03364090772384181
2018-09-30,-0.00928428262292813,1.1048567245599297,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,-0.01078428262292813
2018-10-31,-0.05915497070860498,1.0394989573813818,29,29,0,0,2017,2018-03-31,gap_top_10pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.06105497070860498
2018-11-30,0.031123479482865868,1.0718517818539017,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,0.02932347948286587
2018-12-31,-0.10517168312407621,0.9591233258967867,29,29,0,0,2017,2018-03-31,gap_top_10pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.10707168312407621
2019-01-31,0.10699755391897048,1.0617471756743704,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.10489755391897047
2019-02-28,0.012031044596242602,1.0745211032948434,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.010231044596242602
2019-03-31,0.027075208188553024,1.103613985869545,29,29,0,0,2017,2018-03-31,gap_top_10pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.025175208188553025
2018-04-30,0.005151488164094609,1.0051514881640953,58,58,0,0,2017,2018-03-31,gap_top_20pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,0.0037514881640946084
2018-05-31,0.013670340443252105,1.01889225120434,58,58,0,0,2017,2018-03-31,gap_top_20pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.012270340443252105
2018-06-30,0.017859453132174963,1.03708910961146,58,58,0,0,2017,2018-03-31,gap_top_20pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,0.016459453132174964
