Strategy,status,n_obs,alpha_monthly,alpha_annualized,alpha_tstat,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,mean_monthly_return,mean_monthly_excess_return,r_squared
gap_top_10pct,ok,108,0.0009971208549829755,0.012031289355095343,0.6363311690162596,1.0345776195384804,0.15513454397137397,0.10144845913296682,0.20377286166388447,0.1301284342612872,0.01325259955510533,0.01126648844399422,0.9154272638810552
gap_top_20pct,ok,108,-0.00037153141020260607,-0.004449277846749422,-0.25191752913228366,1.033599835783999,0.2795263460433274,0.2128030523265682,0.29213297712127995,0.10645770668114642,0.011807980894682178,0.009821869783571068,0.9314197626278355
gap_top_30pct,ok,108,-0.0011204620902656403,-0.013362995041772519,-0.8948857540915144,1.0142111049472655,0.2681106490455723,0.24562090059076463,0.2747529013799565,0.08241579371636916,0.010828769666756775,0.008842658555645663,0.9482726797989198
gap_top_5pct,ok,108,0.001556933162905094,0.018844017863711926,0.7569288702627756,1.0068439803983849,0.08449699265444101,-0.04209414093909321,0.31020638100520004,0.09775852198527883,0.014122574627545535,0.012136463516434425,0.8518576533894258
