MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy,MKT_RF,SMB,HML,RMW,CMA,RF,excess_return
2017-08-31,0.012299601102115032,1.1595497163551771,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.0018,-0.0183,-0.0213,0.002,-0.023799999999999998,0.0009,0.011399601102115032
2017-09-30,0.030118302925354667,1.1944733859693715,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.024900000000000002,0.047599999999999996,0.0315,-0.0154,0.0163,0.0009,0.029218302925354666
2017-10-31,0.047885150963154155,1.2516709243779847,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.0225,-0.0191,0.0013,0.0092,-0.031400000000000004,0.0009,0.04698515096315416
2017-11-30,0.025383914951723208,1.2834432326699403,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.031200000000000002,-0.0038,-0.0009,0.0319,-0.001,0.0008,0.02458391495172321
2017-12-31,-0.00491680343088996,1.2771327945801962,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.0106,-0.0105,0.0005,0.0073,0.0179,0.0009,-0.00581680343088996
2018-01-31,0.04546792025495172,1.3352013666391522,12,12,0,0,2016,2017-03-31,gap_top_30pct,0.0558,-0.0321,-0.0132,-0.0075,-0.0105,0.0011,0.044367920254951725
2018-02-28,-0.020586427068142732,1.3077143410835508,12,12,0,0,2016,2017-03-31,gap_top_30pct,-0.0364,0.0034000000000000002,-0.011000000000000001,0.0053,-0.0236,0.0011,-0.021686427068142732
2018-03-31,0.005782475360514905,1.3152761670394584,12,12,0,0,2016,2017-03-31,gap_top_30pct,-0.0235,0.0361,-0.0021,-0.0040999999999999995,0.0008,0.0012,0.004582475360514905
2018-04-30,-0.019251331918902048,0.980748668081098,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,-0.020651331918902047
2018-05-31,0.11606205501955258,1.0945763739562793,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.11466205501955258
2018-06-30,-0.0032655141434080326,1.0910020193260848,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.004665514143408033
2018-07-31,0.04594164995690786,1.1411244522002433,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.04434164995690786
2018-08-31,0.11721956081826579,1.2748865593261398,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.11561956081826578
2018-09-30,0.005570757516927705,1.281988643209736,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,0.004070757516927705
2018-10-31,-0.1760382378374512,1.0563096215314691,2,2,0,0,2017,2018-03-31,gap_top_5pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.17793823783745122
2018-11-30,-0.04290262457263394,1.0109911664064435,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,-0.044702624572633944
2018-12-31,-0.09632798677999777,0.9136044226941491,2,2,0,0,2017,2018-03-31,gap_top_5pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.09822798677999776
2019-01-31,0.12106779474865292,1.024212495422346,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.11896779474865292
2019-02-28,0.058265644697678365,1.083888896775547,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.05646564469767836
2019-03-31,0.06409071000753519,1.1533561057391757,2,2,0,0,2017,2018-03-31,gap_top_5pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.06219071000753519
2018-04-30,-0.0356536682041978,0.9643463317958022,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,-0.037053668204197795
2018-05-31,0.10915028040778418,1.0696050043215322,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.10775028040778419
2018-06-30,-0.033264313717739746,1.0340253279037164,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.034664313717739745
2018-07-31,0.05287225486322722,1.0886965785756737,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.05127225486322722
2018-08-31,0.09270088715760316,1.189619717255086,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.09110088715760316
2018-09-30,-0.021508354611724623,1.164032954523264,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,-0.023008354611724624
2018-10-31,-0.11628510135818815,1.028673264422255,4,4,0,0,2017,2018-03-31,gap_top_10pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.11818510135818815
2018-11-30,-0.06215473638071334,0.9647363488502019,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,-0.06395473638071333
2018-12-31,-0.10917928565883805,0.8594071234336212,4,4,0,0,2017,2018-03-31,gap_top_10pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.11107928565883805
2019-01-31,0.12727420590268035,0.9687874826157422,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.12517420590268036
2019-02-28,0.04938886672245291,1.0166347984770319,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.047588866722452904
2019-03-31,0.06232288634184169,1.079994413473677,4,4,0,0,2017,2018-03-31,gap_top_10pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.06042288634184169
2018-04-30,-0.04589690063356133,0.9541030993664389,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,-0.04729690063356133
2018-05-31,0.07791957334227795,1.028446405793617,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.07651957334227795
2018-06-30,-0.031885822361117144,0.9956535463905523,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.03328582236111714
2018-07-31,0.015346104173884711,1.0109329494345594,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.01374610417388471
2018-08-31,0.05270578921315017,1.0642149683760855,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.05110578921315017
2018-09-30,-0.04018199146847512,1.0214526915961741,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,-0.04168199146847512
2018-10-31,-0.11910004809030106,0.8997976269051023,9,9,0,0,2017,2018-03-31,gap_top_20pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.12100004809030106
2018-11-30,-0.01658456056672042,0.8848748786639034,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,-0.01838456056672042
2018-12-31,-0.11384622670297262,0.7841352126237672,9,9,0,0,2017,2018-03-31,gap_top_20pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.11574622670297262
2019-01-31,0.1301625310591079,0.8862002365914485,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.12806253105910792
2019-02-28,0.06439619317614231,0.9432681582197345,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.06259619317614232
2019-03-31,0.03742743347190758,0.9785722644576725,9,9,0,0,2017,2018-03-31,gap_top_20pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,0.03552743347190758
2018-04-30,-0.03111228930642085,0.9688877106935789,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0029,0.0089,0.0053,-0.0242,0.0124,0.0014000000000000002,-0.03251228930642085
2018-05-31,0.04798453047428164,1.0153793325735119,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0263,0.0471,-0.031400000000000004,-0.019799999999999998,-0.0149,0.0014000000000000002,0.04658453047428164
2018-06-30,-0.010114064301414927,1.0051097207135355,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0049,0.0077,-0.0233,0.0083,0.002,0.0014000000000000002,-0.011514064301414927
2018-07-31,0.03232291855198133,1.037597800351964,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.032,-0.019299999999999998,0.0049,0.015300000000000001,0.0031,0.0016,0.030722918551981327
2018-08-31,0.05443381808375136,1.0940782102604234,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0346,0.006500000000000001,-0.0391,-0.0029,-0.025699999999999997,0.0016,0.052833818083751365
2018-09-30,-0.027655364436321772,1.0638210786338327,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0006,-0.024900000000000002,-0.016200000000000003,0.006500000000000001,0.013600000000000001,0.0015,-0.029155364436321773
2018-10-31,-0.11382454907386963,0.9427321240630591,13,13,0,0,2017,2018-03-31,gap_top_30pct,-0.0764,-0.0438,0.0338,0.0103,0.036000000000000004,0.0019,-0.11572454907386963
2018-11-30,-0.014645851341835936,0.9289250095188583,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0171,-0.008100000000000001,0.0036,-0.0060999999999999995,0.004,0.0018,-0.016445851341835935
2018-12-31,-0.11342814719454697,0.8235587668064572,13,13,0,0,2017,2018-03-31,gap_top_30pct,-0.0955,-0.0281,-0.0192,-0.0003,0.0024,0.0019,-0.11532814719454697
2019-01-31,0.1251318284199392,0.9266121811082196,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0836,0.0291,-0.0039000000000000003,-0.0073,-0.0165,0.0021,0.12303182841993919
2019-02-28,0.04105693147271228,0.9646560339297603,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.0342,0.0172,-0.026600000000000002,0.0016,-0.0154,0.0018,0.039256931472712274
2019-03-31,-0.00032563455075507175,0.9643419085955184,13,13,0,0,2017,2018-03-31,gap_top_30pct,0.011000000000000001,-0.0352,-0.0414,0.0088,-0.009000000000000001,0.0019,-0.0022256345507550715
2019-04-30,0.12314070873794636,1.1231407087379464,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.12104070873794635
2019-05-31,-0.08767646955438357,1.024667696582995,2,2,0,0,2018,2019-03-31,gap_top_5pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.08977646955438358
2019-06-30,0.07417401538998059,1.1006714140789582,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.07237401538998059
2019-07-31,0.05753628094304397,1.1639999537853827,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.05563628094304397
2019-08-31,-0.012569849720594939,1.149368649291521,2,2,0,0,2018,2019-03-31,gap_top_5pct,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.01416984972059494
2019-09-30,0.013593680784975692,1.1649927998142486,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.011793680784975693
2019-10-31,0.09902037405512965,1.2803508226233884,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.09752037405512964
2019-11-30,-0.007635632236293488,1.2705745346084003,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,-0.008835632236293488
2019-12-31,0.06041607299334073,1.3473376584347814,2,2,0,0,2018,2019-03-31,gap_top_5pct,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.05901607299334073
2020-01-31,0.043644295764814434,1.4061412616945814,2,2,0,0,2018,2019-03-31,gap_top_5pct,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,0.04234429576481443
2020-02-29,-0.04551149344820138,1.3421456728757228,2,2,0,0,2018,2019-03-31,gap_top_5pct,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.04671149344820138
2020-03-31,-0.13101430192893204,1.1663053944569732,2,2,0,0,2018,2019-03-31,gap_top_5pct,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.13221430192893205
2019-04-30,0.0776842472087309,1.077684247208731,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.0755842472087309
2019-05-31,-0.13578613230676861,0.9313496714323258,4,4,0,0,2018,2019-03-31,gap_top_10pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.1378861323067686
2019-06-30,0.11610227110993554,1.0394814834831112,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.11430227110993554
2019-07-31,0.05561967439254678,1.0972971051315232,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.05371967439254678
2019-08-31,-0.013359825696706573,1.0826374070694653,4,4,0,0,2018,2019-03-31,gap_top_10pct,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.014959825696706574
2019-09-30,0.03416680216126089,1.1196276651691883,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.03236680216126089
2019-10-31,0.11417035136847997,1.2474559491034254,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.11267035136847997
2019-11-30,0.03313468287903354,1.2887900063825313,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,0.03193468287903354
2019-12-31,0.07679179517202384,1.38775850457241,4,4,0,0,2018,2019-03-31,gap_top_10pct,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.07539179517202384
2020-01-31,0.037361697112166414,1.4396075174850773,4,4,0,0,2018,2019-03-31,gap_top_10pct,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,0.03606169711216641
2020-02-29,-0.02274190634196749,1.4068680981532393,4,4,0,0,2018,2019-03-31,gap_top_10pct,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.023941906341967488
2020-03-31,-0.08673660444405129,1.284841136418767,4,4,0,0,2018,2019-03-31,gap_top_10pct,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.0879366044440513
2019-04-30,0.06132487909323503,1.0613248790932353,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.05922487909323503
2019-05-31,-0.1780653404100513,0.8723397032118418,9,9,0,0,2018,2019-03-31,gap_top_20pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.18016534041005128
2019-06-30,0.12564163816378393,0.9819418925586868,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.12384163816378393
2019-07-31,0.06487072817916895,1.0456411781586001,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.06297072817916895
2019-08-31,-0.021538907894911752,1.023119209131115,9,9,0,0,2018,2019-03-31,gap_top_20pct,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.023138907894911753
2019-09-30,0.02648665990746668,1.050218219668167,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.02468665990746668
2019-10-31,0.060777516866844294,1.1140478752279164,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.0207,0.0025,-0.0192,0.0043,-0.0103,0.0015,0.05927751686684429
2019-11-30,0.029821053898664296,1.1472699569607805,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.0387,0.0039000000000000003,-0.02,-0.016399999999999998,-0.011399999999999999,0.0012,0.028621053898664296
2019-12-31,0.08829921003970576,1.2485729878627045,9,9,0,0,2018,2019-03-31,gap_top_20pct,0.0276,0.009899999999999999,0.0173,0.0005,0.011899999999999999,0.0014000000000000002,0.08689921003970576
2020-01-31,0.02723203775093319,1.282574174602977,9,9,0,0,2018,2019-03-31,gap_top_20pct,-0.0009,-0.0437,-0.0622,-0.011899999999999999,-0.0219,0.0013,0.025932037750933192
2020-02-29,-0.05956627588764507,1.2061760074722074,9,9,0,0,2018,2019-03-31,gap_top_20pct,-0.0815,0.0008,-0.0382,-0.0143,-0.0253,0.0012,-0.06076627588764507
2020-03-31,-0.11163785032018081,1.0715211108902318,9,9,0,0,2018,2019-03-31,gap_top_20pct,-0.1335,-0.0818,-0.1383,-0.0161,0.011899999999999999,0.0012,-0.11283785032018082
2019-04-30,0.03990569516398179,1.0399056951639813,14,14,0,0,2018,2019-03-31,gap_top_30pct,0.0397,-0.0115,0.0213,0.0161,-0.0218,0.0021,0.037805695163981794
2019-05-31,-0.13874502641170183,0.8956239520227756,14,14,0,0,2018,2019-03-31,gap_top_30pct,-0.0692,-0.015600000000000001,-0.0245,-0.0048,0.0176,0.0021,-0.14084502641170182
2019-06-30,0.10117285989126956,0.986236788636041,14,14,0,0,2018,2019-03-31,gap_top_30pct,0.0699,0.0019,-0.0064,0.0045000000000000005,-0.0055000000000000005,0.0018,0.09937285989126957
2019-07-31,0.033186034925427155,1.0189660771484579,14,14,0,0,2018,2019-03-31,gap_top_30pct,0.012199999999999999,-0.0182,0.005,-0.0013,0.0037,0.0019,0.031286034925427156
2019-08-31,-0.03488811939938752,0.983416266984977,14,14,0,0,2018,2019-03-31,gap_top_30pct,-0.0255,-0.0325,-0.04769999999999999,0.0053,-0.0062,0.0016,-0.036488119399387516
2019-09-30,0.03925637506019597,1.022021624802037,14,14,0,0,2018,2019-03-31,gap_top_30pct,0.014199999999999999,0.0029,0.0676,0.0182,0.0338,0.0018,0.037456375060195966
