Strategy,years,mean_return,cumulative_return,cagr,mdd,sharpe,avg_selected,avg_priced,total_delisted_zero,total_price_missing
gap_top_10pct,9,0.5117826832744039,26.218270603667293,0.443540415371775,-0.05450577526884784,1.028944182114453,5.222222222222222,5.222222222222222,0,0
gap_top_20pct,9,0.33500042694705434,9.129219429430389,0.29339347117484293,-0.06142002047681333,0.9350277173169375,10.88888888888889,10.88888888888889,0,0
gap_top_30pct,9,0.27610083304566885,6.026644136180355,0.24188993289959715,-0.035658091404481555,0.8582965649636505,16.444444444444443,16.444444444444443,0,0
gap_top_5pct,9,0.3921127590944145,15.674593807052933,0.36704848568138937,-0.015322970424353079,1.4159133304759235,2.4444444444444446,2.4444444444444446,0,0
