MonthEnd,monthly_return,portfolio_value,n_start_positions,n_active_positions,n_carried_missing,n_terminal_zero,FiscalYear,RebalanceDate,Strategy
2017-10-31,0.06030312302323537,1.3157244560514094,8,8,0,0,2016,2017-03-31,gap_top_20pct
2017-11-30,0.005252786607975457,1.322635675853942,8,8,0,0,2016,2017-03-31,gap_top_20pct
2017-12-31,0.00027030480053702455,1.3229931906264867,8,8,0,0,2016,2017-03-31,gap_top_20pct
2018-01-31,0.035376478329165684,1.3697960305643184,8,8,0,0,2016,2017-03-31,gap_top_20pct
2018-02-28,-0.01988465791817895,1.3425581050788675,8,8,0,0,2016,2017-03-31,gap_top_20pct
2018-03-31,0.02524686303395507,1.3764534856729198,8,8,0,0,2016,2017-03-31,gap_top_20pct
2017-04-30,0.03698449516133562,1.0369844951613356,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-05-31,0.03277807054719095,1.070974846100077,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-06-30,-0.0029274692048254503,1.0678396002189763,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-07-31,0.0726901331492864,1.1454610029409744,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-08-31,0.012299601102115032,1.1595497163551771,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-09-30,0.030118302925354667,1.1944733859693715,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-10-31,0.047885150963154155,1.2516709243779847,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-11-30,0.025383914951723208,1.2834432326699403,12,12,0,0,2016,2017-03-31,gap_top_30pct
2017-12-31,-0.00491680343088996,1.2771327945801962,12,12,0,0,2016,2017-03-31,gap_top_30pct
2018-01-31,0.04546792025495172,1.3352013666391522,12,12,0,0,2016,2017-03-31,gap_top_30pct
2018-02-28,-0.020586427068142732,1.3077143410835508,12,12,0,0,2016,2017-03-31,gap_top_30pct
2018-03-31,0.005782475360514905,1.3152761670394584,12,12,0,0,2016,2017-03-31,gap_top_30pct
2018-04-30,-0.019251331918902048,0.980748668081098,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-05-31,0.11606205501955258,1.0945763739562793,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-06-30,-0.0032655141434080326,1.0910020193260848,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-07-31,0.04594164995690786,1.1411244522002433,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-08-31,0.11721956081826579,1.2748865593261398,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-09-30,0.005570757516927705,1.281988643209736,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-10-31,-0.1760382378374512,1.0563096215314691,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-11-30,-0.04290262457263394,1.0109911664064435,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-12-31,-0.09632798677999777,0.9136044226941491,2,2,0,0,2017,2018-03-31,gap_top_5pct
2019-01-31,0.12106779474865292,1.024212495422346,2,2,0,0,2017,2018-03-31,gap_top_5pct
2019-02-28,0.058265644697678365,1.083888896775547,2,2,0,0,2017,2018-03-31,gap_top_5pct
2019-03-31,0.06409071000753519,1.1533561057391757,2,2,0,0,2017,2018-03-31,gap_top_5pct
2018-04-30,-0.0356536682041978,0.9643463317958022,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-05-31,0.10915028040778418,1.0696050043215322,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-06-30,-0.033264313717739746,1.0340253279037164,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-07-31,0.05287225486322722,1.0886965785756737,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-08-31,0.09270088715760316,1.189619717255086,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-09-30,-0.021508354611724623,1.164032954523264,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-10-31,-0.11628510135818815,1.028673264422255,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-11-30,-0.06215473638071334,0.9647363488502019,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-12-31,-0.10917928565883805,0.8594071234336212,4,4,0,0,2017,2018-03-31,gap_top_10pct
2019-01-31,0.12727420590268035,0.9687874826157422,4,4,0,0,2017,2018-03-31,gap_top_10pct
2019-02-28,0.04938886672245291,1.0166347984770319,4,4,0,0,2017,2018-03-31,gap_top_10pct
2019-03-31,0.06232288634184169,1.079994413473677,4,4,0,0,2017,2018-03-31,gap_top_10pct
2018-04-30,-0.04589690063356133,0.9541030993664389,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-05-31,0.07791957334227795,1.028446405793617,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-06-30,-0.031885822361117144,0.9956535463905523,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-07-31,0.015346104173884711,1.0109329494345594,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-08-31,0.05270578921315017,1.0642149683760855,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-09-30,-0.04018199146847512,1.0214526915961741,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-10-31,-0.11910004809030106,0.8997976269051023,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-11-30,-0.01658456056672042,0.8848748786639034,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-12-31,-0.11384622670297262,0.7841352126237672,9,9,0,0,2017,2018-03-31,gap_top_20pct
2019-01-31,0.1301625310591079,0.8862002365914485,9,9,0,0,2017,2018-03-31,gap_top_20pct
2019-02-28,0.06439619317614231,0.9432681582197345,9,9,0,0,2017,2018-03-31,gap_top_20pct
2019-03-31,0.03742743347190758,0.9785722644576725,9,9,0,0,2017,2018-03-31,gap_top_20pct
2018-04-30,-0.03111228930642085,0.9688877106935789,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-05-31,0.04798453047428164,1.0153793325735119,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-06-30,-0.010114064301414927,1.0051097207135355,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-07-31,0.03232291855198133,1.037597800351964,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-08-31,0.05443381808375136,1.0940782102604234,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-09-30,-0.027655364436321772,1.0638210786338327,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-10-31,-0.11382454907386963,0.9427321240630591,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-11-30,-0.014645851341835936,0.9289250095188583,13,13,0,0,2017,2018-03-31,gap_top_30pct
2018-12-31,-0.11342814719454697,0.8235587668064572,13,13,0,0,2017,2018-03-31,gap_top_30pct
2019-01-31,0.1251318284199392,0.9266121811082196,13,13,0,0,2017,2018-03-31,gap_top_30pct
2019-02-28,0.04105693147271228,0.9646560339297603,13,13,0,0,2017,2018-03-31,gap_top_30pct
2019-03-31,-0.00032563455075507175,0.9643419085955184,13,13,0,0,2017,2018-03-31,gap_top_30pct
2019-04-30,0.12314070873794636,1.1231407087379464,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-05-31,-0.08767646955438357,1.024667696582995,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-06-30,0.07417401538998059,1.1006714140789582,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-07-31,0.05753628094304397,1.1639999537853827,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-08-31,-0.012569849720594939,1.149368649291521,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-09-30,0.013593680784975692,1.1649927998142486,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-10-31,0.09902037405512965,1.2803508226233884,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-11-30,-0.007635632236293488,1.2705745346084003,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-12-31,0.06041607299334073,1.3473376584347814,2,2,0,0,2018,2019-03-31,gap_top_5pct
2020-01-31,0.043644295764814434,1.4061412616945814,2,2,0,0,2018,2019-03-31,gap_top_5pct
2020-02-29,-0.04551149344820138,1.3421456728757228,2,2,0,0,2018,2019-03-31,gap_top_5pct
2020-03-31,-0.13101430192893204,1.1663053944569732,2,2,0,0,2018,2019-03-31,gap_top_5pct
2019-04-30,0.0776842472087309,1.077684247208731,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-05-31,-0.13578613230676861,0.9313496714323258,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-06-30,0.11610227110993554,1.0394814834831112,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-07-31,0.05561967439254678,1.0972971051315232,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-08-31,-0.013359825696706573,1.0826374070694653,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-09-30,0.03416680216126089,1.1196276651691883,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-10-31,0.11417035136847997,1.2474559491034254,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-11-30,0.03313468287903354,1.2887900063825313,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-12-31,0.07679179517202384,1.38775850457241,4,4,0,0,2018,2019-03-31,gap_top_10pct
2020-01-31,0.037361697112166414,1.4396075174850773,4,4,0,0,2018,2019-03-31,gap_top_10pct
2020-02-29,-0.02274190634196749,1.4068680981532393,4,4,0,0,2018,2019-03-31,gap_top_10pct
2020-03-31,-0.08673660444405129,1.284841136418767,4,4,0,0,2018,2019-03-31,gap_top_10pct
2019-04-30,0.06132487909323503,1.0613248790932353,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-05-31,-0.1780653404100513,0.8723397032118418,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-06-30,0.12564163816378393,0.9819418925586868,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-07-31,0.06487072817916895,1.0456411781586001,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-08-31,-0.021538907894911752,1.023119209131115,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-09-30,0.02648665990746668,1.050218219668167,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-10-31,0.060777516866844294,1.1140478752279164,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-11-30,0.029821053898664296,1.1472699569607805,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-12-31,0.08829921003970576,1.2485729878627045,9,9,0,0,2018,2019-03-31,gap_top_20pct
2020-01-31,0.02723203775093319,1.282574174602977,9,9,0,0,2018,2019-03-31,gap_top_20pct
2020-02-29,-0.05956627588764507,1.2061760074722074,9,9,0,0,2018,2019-03-31,gap_top_20pct
2020-03-31,-0.11163785032018081,1.0715211108902318,9,9,0,0,2018,2019-03-31,gap_top_20pct
2019-04-30,0.03990569516398179,1.0399056951639813,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-05-31,-0.13874502641170183,0.8956239520227756,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-06-30,0.10117285989126956,0.986236788636041,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-07-31,0.033186034925427155,1.0189660771484579,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-08-31,-0.03488811939938752,0.983416266984977,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-09-30,0.03925637506019597,1.022021624802037,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-10-31,0.06334804207420408,1.086764693690743,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-11-30,0.03689449748032825,1.1268603309438256,14,14,0,0,2018,2019-03-31,gap_top_30pct
2019-12-31,0.057056007780915685,1.1911544827541618,14,14,0,0,2018,2019-03-31,gap_top_30pct
2020-01-31,-0.0010841131517803637,1.1898631365136059,14,14,0,0,2018,2019-03-31,gap_top_30pct
2020-02-29,-0.028125645426232304,1.1563974678302795,14,14,0,0,2018,2019-03-31,gap_top_30pct
2020-03-31,-0.09816814331199386,1.0428760754826898,14,14,0,0,2018,2019-03-31,gap_top_30pct
2020-04-30,0.13602648711777343,1.1360264871177734,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-05-31,0.12802274820745962,1.281463720035057,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-06-30,0.010453140304337083,1.2948590400955011,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-07-31,0.07584999726011676,1.3930740947389824,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-08-31,0.15652549591117282,1.6111257082590096,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-09-30,-0.009799944775854441,1.595336765291112,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-10-31,-0.07201797200229176,1.4804438467941499,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-11-30,0.06325049673009642,1.5740826554848946,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-12-31,0.010954938698230388,1.5913266344816794,2,2,0,0,2019,2020-03-31,gap_top_5pct
2021-01-31,-0.04207021660825683,1.5243791782745468,2,2,0,0,2019,2020-03-31,gap_top_5pct
2021-02-28,0.035999952427671955,1.5792567561741642,2,2,0,0,2019,2020-03-31,gap_top_5pct
2021-03-31,-0.009280319169618911,1.564600749426091,2,2,0,0,2019,2020-03-31,gap_top_5pct
2020-04-30,0.1258894346759707,1.1258894346759707,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-05-31,0.097930390120615,1.2361482262464671,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-06-30,0.01751940521020834,1.2578048079219593,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-07-31,0.1275674678471972,1.418259782314594,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-08-31,0.02004424877001476,1.4466877342118147,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-09-30,-0.021187226253376767,1.416036433869084,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-10-31,-0.01614539184927266,1.393173970771421,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-11-30,0.17222647730857865,1.6331154160353876,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-12-31,0.026176575273485936,1.6758647846535282,5,5,0,0,2019,2020-03-31,gap_top_10pct
2021-01-31,-0.009805765379041431,1.6594316477682178,5,5,0,0,2019,2020-03-31,gap_top_10pct
2021-02-28,0.03985827719736701,1.7255737343750468,5,5,0,0,2019,2020-03-31,gap_top_10pct
2021-03-31,0.032721823082261015,1.7820376528266637,5,5,0,0,2019,2020-03-31,gap_top_10pct
2020-04-30,0.1293310947398485,1.1293310947398483,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-05-31,0.061678045480506816,1.198986029363763,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-06-30,0.036275490728510995,1.2424798359555624,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-07-31,0.08956093070229532,1.3537574864425779,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-08-31,0.030187521253151717,1.3946240693361764,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-09-30,-0.028130772925938463,1.3553922163246321,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-10-31,-0.01078958417339737,1.3407680979186298,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-11-30,0.16668876653585918,1.5642590783713164,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-12-31,0.06925516259479103,1.6725920951842999,10,10,0,0,2019,2020-03-31,gap_top_20pct
2021-01-31,0.0017877122932432599,1.6755822086344423,10,10,0,0,2019,2020-03-31,gap_top_20pct
2021-02-28,0.057482766574965316,1.7718993096105407,10,10,0,0,2019,2020-03-31,gap_top_20pct
2021-03-31,0.010145516396770526,1.7898761431096208,10,10,0,0,2019,2020-03-31,gap_top_20pct
2020-04-30,0.12472884745111479,1.1247288474511146,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-05-31,0.06807839560644435,1.2012985828778717,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-06-30,0.03315922329721377,1.2411327108341454,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-07-31,0.06198451058851728,1.3180637144905998,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-08-31,0.028056419586345305,1.355043863105885,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-09-30,-0.03241518564387824,1.3111198647277098,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-10-31,-0.015463269409165536,1.2908456650317166,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-11-30,0.17139007766076375,1.5120838038095628,15,15,0,0,2019,2020-03-31,gap_top_30pct
2020-12-31,0.05976517395003955,1.6024537553712788,15,15,0,0,2019,2020-03-31,gap_top_30pct
2021-01-31,0.005659616429595449,1.6115230289728448,15,15,0,0,2019,2020-03-31,gap_top_30pct
2021-02-28,0.068256074084037,1.7215192642265469,15,15,0,0,2019,2020-03-31,gap_top_30pct
2021-03-31,0.028803104314317096,1.7711043631731704,15,15,0,0,2019,2020-03-31,gap_top_30pct
2021-04-30,0.11256434092011935,1.1125643409201194,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-05-31,0.044180503279229066,1.161717993432494,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-06-30,0.13799713916251877,1.3220317530397998,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-07-31,-0.0358060408362586,1.2746950301036262,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-08-31,0.08459068538269565,1.3825223563540079,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-09-30,-0.06569010861038582,1.2917043126088266,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-10-31,0.17506688425576478,1.5178389619969883,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-11-30,0.20401271981030367,1.827497416868042,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-12-31,-0.047775000180598215,1.7401887274471286,2,2,0,0,2020,2021-03-31,gap_top_5pct
2022-01-31,-0.1589784923352464,1.463536147178793,2,2,0,0,2020,2021-03-31,gap_top_5pct
2022-02-28,-0.008532214541789984,1.4510489427813988,2,2,0,0,2020,2021-03-31,gap_top_5pct
2022-03-31,0.09003984475361682,1.581701164319336,2,2,0,0,2020,2021-03-31,gap_top_5pct
2021-04-30,0.06558674624527128,1.0655867462452713,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-05-31,0.09618472811412393,1.1680799177148866,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-06-30,0.06460416204884223,1.2435427420049374,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-07-31,-0.02734110559818348,1.2095429085799259,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-08-31,0.03419043466149607,1.2508977063660038,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-09-30,-0.061809586642595726,1.17358023620335,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-10-31,0.11396557144610964,1.3073279784601253,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-11-30,0.16417279950193286,1.5219556725511267,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-12-31,0.026997840537674733,1.5630451891040715,5,5,0,0,2020,2021-03-31,gap_top_10pct
2022-01-31,-0.13135602669578716,1.3577297835173954,5,5,0,0,2020,2021-03-31,gap_top_10pct
2022-02-28,0.006745427209052357,1.3668882509416744,5,5,0,0,2020,2021-03-31,gap_top_10pct
2022-03-31,0.046971113443611046,1.4310925140413948,5,5,0,0,2020,2021-03-31,gap_top_10pct
2021-04-30,0.04401674286322854,1.0440167428632288,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-05-31,0.06370893528620303,1.1105299379720146,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-06-30,0.025874185373861547,1.1392639954503254,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-07-31,-0.0036924226213397304,1.1350573513018467,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-08-31,0.05241516636577037,1.1945515712050236,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-09-30,-0.06034582426693813,1.1224653720112905,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-10-31,0.08037903519978529,1.212688055658726,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-11-30,0.1004423163021404,1.3344932529210274,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-12-31,0.0644500052637007,1.4205013500961607,11,11,0,0,2020,2021-03-31,gap_top_20pct
2022-01-31,-0.12441920155866915,1.2437637063041849,11,11,0,0,2020,2021-03-31,gap_top_20pct
2022-02-28,0.00885146732854647,1.2547728401149683,11,11,0,0,2020,2021-03-31,gap_top_20pct
2022-03-31,0.03476795920671116,1.2983987310337746,11,11,0,0,2020,2021-03-31,gap_top_20pct
2021-04-30,0.04065393094415537,1.0406539309441554,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-05-31,0.03884989663344118,1.08108322859252,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-06-30,0.03306805263609136,1.116832545699613,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-07-31,-0.012680164532141935,1.102670925265291,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-08-31,0.048471874483432265,1.1561194519512805,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-09-30,-0.06133807425041493,1.0852053111651438,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-10-31,0.05988658633069299,1.1501945527187618,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-11-30,0.08475240105442161,1.2476763027413935,16,16,0,0,2020,2021-03-31,gap_top_30pct
2021-12-31,0.06258496987899309,1.325762086567197,16,16,0,0,2020,2021-03-31,gap_top_30pct
2022-01-31,-0.10450236204701391,1.1872168170085473,16,16,0,0,2020,2021-03-31,gap_top_30pct
2022-02-28,-0.009922963081710368,1.1754361083633857,16,16,0,0,2020,2021-03-31,gap_top_30pct
2022-03-31,0.024426594722236405,1.204148009804261,16,16,0,0,2020,2021-03-31,gap_top_30pct
2022-04-30,-0.21689188616440913,0.7831081138355909,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-05-31,0.03699692031492274,0.8120807023211356,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-06-30,-0.13784644042826544,0.7001382681656813,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-07-31,0.1649859377738263,0.8156512369103388,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-08-31,-0.10630080747571147,0.728946851808207,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-09-30,-0.12820095026988565,0.6354951727101533,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-10-31,0.12703718214643578,0.7162266887189137,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-11-30,0.11559593384888034,0.7990195816488679,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-12-31,-0.06515794012053255,0.746957111592658,3,3,0,0,2021,2022-03-31,gap_top_5pct
2023-01-31,0.1720497202646507,0.8754708736918663,3,3,0,0,2021,2022-03-31,gap_top_5pct
2023-02-28,0.005039021907067065,0.8798823906033988,3,3,0,0,2021,2022-03-31,gap_top_5pct
2023-03-31,0.11910073447473235,0.9846770295756468,3,3,0,0,2021,2022-03-31,gap_top_5pct
2022-04-30,-0.16347988503225552,0.8365201149677444,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-05-31,0.050221894508080345,0.8785317399355417,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-06-30,-0.12652866150737496,0.7673722947897523,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-07-31,0.12282751387802748,0.8616267259776544,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-08-31,-0.12215634541648501,0.756373554019053,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-09-30,-0.12199793970784956,0.6640975387792247,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-10-31,0.1365939856196272,0.754809268441264,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-11-30,0.13072522265112885,0.8534818781173839,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-12-31,-0.04083555502913072,0.8186294719171556,6,6,0,0,2021,2022-03-31,gap_top_10pct
2023-01-31,0.0953849371227038,0.8967143926227656,6,6,0,0,2021,2022-03-31,gap_top_10pct
2023-02-28,-0.03304700097653401,0.867080671214089,6,6,0,0,2021,2022-03-31,gap_top_10pct
2023-03-31,0.09043397704537481,0.9454942247311522,6,6,0,0,2021,2022-03-31,gap_top_10pct
2022-04-30,-0.12303854870330777,0.8769614512966922,12,12,0,0,2021,2022-03-31,gap_top_20pct
